canonical_index,cell_id,batch,class_id
7504,dajneoli-1,s01A,5
7515,ifkmmfnh-1,s01A,1
7532,jbcbbjed-1,s01A,0
7557,janpdgbm-1,s01A,1
7560,jbbokcjj-1,s01A,2
7561,jbbonohg-1,s01A,1
7595,jaohjicb-1,s01A,0
7598,jaohpaml-1,s01A,5
7610,dagnbage-1,s01A,5
7615,dakcjngp-1,s01A,5
7620,ifmcieii-1,s01A,0
7622,ifmdhbfg-1,s01A,1
7638,jaoglafe-1,s01A,1
7647,jaolpalf-1,s01A,5
7669,jaofndpp-1,s01A,1
7672,dakbioob-1,s01A,1
7675,iflgoblk-1,s01A,0
7677,jaocblij-1,s01A,1
7691,ifplehod-1,s01A,0
7722,igbejhim-1,s01A,0
7731,japfjhdo-1,s01A,0
7736,japhkdmg-1,s01A,2
7752,igaelpdh-1,s01A,0
7753,igaemgdj-1,s01A,4
7754,igaemiad-1,s01A,1
7787,dafnplai-1,s01A,5
7791,deggbmlc-1,s01A,2
7798,japdkfnf-1,s01A,0
7809,ifolncpk-1,s01A,6
7813,jbadfnha-1,s01A,1
7819,dennfcfb-1,s01A,5
7842,jbdfccip-1,s01A,6
7848,ifnmejmi-1,s01A,1
7854,japkdfed-1,s01A,0
7857,jbahclob-1,s01A,1
7861,jbjfpcld-1,s01A,6
7868,japolcdb-1,s01A,5
7869,jappplnm-1,s01A,5
7886,jbljmmag-1,s01A,2
7889,degooadk-1,s01A,5
7890,degpedho-1,s01A,5
7892,japmeblk-1,s01A,2
7897,jappgaim-1,s01A,5
7898,jappgobc-1,s01A,5
7901,jappopkm-1,s01A,1
7913,japnalie-1,s01A,5
7919,jbkkdile-1,s01A,3
7922,ifopbioi-1,s01A,0
7950,daoenckk-1,s01A,5
7952,daogohdi-1,s01A,6
7956,iemaopee-1,s01A,0
7959,iembffmp-1,s01A,6
7962,iemdinii-1,s01A,1
7983,dapocogf-1,s01A,5
7999,daphkckg-1,s01A,6
8020,danckjob-1,s01A,5
8026,ifciccbp-1,s01A,1
8032,ifcionkf-1,s01A,5
8036,dahfdnic-1,s01A,3
8056,ifnegfpd-1,s01A,0
8092,iflfapbg-1,s01A,5
8096,iflfncjb-1,s01A,1
8100,iflnocmj-1,s01A,2
8120,iflfpdii-1,s01A,1
8130,ifljiaaa-1,s01A,1
8136,dafiidcn-1,s01A,5
8147,ifpffhdh-1,s01A,1
8150,ifpfklag-1,s01A,1
8151,ifpfngli-1,s01A,1
8154,ifphajah-1,s01A,1
8159,ifphkpdn-1,s01A,4
8160,ifphopmc-1,s01A,1
8167,ifplmeko-1,s01A,5
8180,daghmagn-1,s01A,1
8181,ifpmgadk-1,s01A,1
8184,ifpmidga-1,s01A,0
8200,igamomgb-1,s01A,4
8219,igbeaiee-1,s01A,1
8235,igacejmm-1,s01A,4
8238,igacidfj-1,s01A,0
8239,igacjjak-1,s01A,1
8241,igadmena-1,s01A,1
8245,igafphag-1,s01A,3
8247,igagilio-1,s01A,3
8270,ifppfpjf-1,s01A,0
8278,ifoipkbm-1,s01A,0
8281,ifokfhan-1,s01A,6
8282,ifolmgnc-1,s01A,1
8296,ifpaempn-1,s01A,0
8311,iellmgap-1,s01A,2
8312,ielmbplc-1,s01A,1
8318,daohjfnp-1,s01A,2
8320,ieldpfdi-1,s01A,4
8324,ielnkipi-1,s01A,0
8343,ielekonf-1,s01A,2
8346,ielepkgk-1,s01A,2
8351,ielgmnlk-1,s01A,1
8355,ifbmgjnk-1,s01A,4
8361,daoilmbj-1,s01A,2
8368,ifaoflof-1,s01A,2
8392,daffbojn-1,s01A,5
8397,danaibkl-1,s01A,5
8407,ifbcodci-1,s01A,5
8410,ifbdhibp-1,s01A,2
8417,ifcgknfn-1,s01A,3
8419,odmljcnh-1,s01A,3
8447,daehompm-1,s01A,5
8449,iflcdaan-1,s01A,1
8466,igbhgghf-1,s01A,0
8475,igbipocn-1,s01A,4
8485,ifnadkdp-1,s01A,0
8494,iflmjgea-1,s01A,1
8496,iflmlfdd-1,s01A,1
8503,ifmpjcbg-1,s01A,2
8516,ifmhclah-1,s01A,1
8517,ifmhclml-1,s01A,1
8534,ifmhmdci-1,s01A,1
8535,ifmmclbe-1,s01A,0
8548,igbmhemj-1,s01A,2
8554,daelnbhj-1,s01A,0
8557,daemkjca-1,s01A,3
8561,ifmkmmmg-1,s01A,1
8565,ifmmagej-1,s01A,0
8570,ifmnlgmd-1,s01A,1
8576,ifpimecm-1,s01A,1
8587,deloohcf-1,s01A,5
8599,igccbhbj-1,s01A,4
8604,delpgmda-1,s01A,3
8615,igibmiki-1,s01A,1
8617,igicopdd-1,s01A,1
8620,igkjldhe-1,s01A,1
8629,demdokne-1,s01A,5
8632,demehlmg-1,s01A,5
8656,odmjhica-1,s01A,3
8657,demcbbni-1,s01A,6
8680,ifnghioe-1,s01A,1
8688,danikphf-1,s01A,6
8689,danlflne-1,s01A,4
8692,ielkalie-1,s01A,3
8703,ieopebja-1,s01A,5
8709,danialaf-1,s01A,5
8711,ielhagjo-1,s01A,2
8728,daojpkfb-1,s01A,5
8733,ielifdcb-1,s01A,2
8735,ielinnkf-1,s01A,0
8744,ifbigenc-1,s01A,2
8764,ifacnljf-1,s01A,5
8768,ifbdodge-1,s01A,1
8778,odmefmch-1,s01A,3
8780,danaeknm-1,s01A,5
8794,ikhfhice-1,s01A,2
8795,ikhfmhkp-1,s01A,0
8797,daffngjn-1,s01A,5
8809,damohpif-1,s01A,3
8826,ikidoimj-1,s01A,2
8831,dafalpej-1,s01A,5
8849,ikidcbnl-1,s01A,4
8869,ikjkgjej-1,s01A,1
8873,dafamgjj-1,s01A,2
8877,igcenggd-1,s01A,5
8878,igcfbbog-1,s01A,5
8879,igcfblfd-1,s01A,5
8884,igcfklgm-1,s01A,5
8901,daeollfl-1,s01A,1
8902,daeomhlm-1,s01A,5
8906,ighnffca-1,s01A,2
8913,igholkme-1,s01A,4
8922,ikippgmf-1,s01A,2
8938,igifpjbe-1,s01A,6
8943,ikmmpapp-1,s01A,1
8953,igiegbhj-1,s01A,0
8970,iklaeaen-1,s01A,1
8971,iklokjbo-1,s01A,2
8975,iklookpg-1,s01A,1
8982,odpogeck-1,s01A,3
8986,iglhnhdc-1,s01A,5
8998,iglkdogm-1,s01A,0
9019,daejbjdg-1,s01A,6
9021,dendgakc-1,s01A,6
9029,ilganllh-1,s01A,1
9062,iepiegmi-1,s01A,1
9065,iepjibad-1,s01A,2
9075,ifadhpcg-1,s01A,1
9098,damobhon-1,s01A,0
9103,ieokmdae-1,s01A,4
9111,ieomnoii-1,s01A,3
9127,ikgpjdbm-1,s01A,2
9132,ikhcmncm-1,s01A,1
9140,ikhgecbl-1,s01A,2
9157,ikhenhji-1,s01A,2
9158,ikhephba-1,s01A,5
9177,dammhbip-1,s01A,3
9179,dammpmda-1,s01A,2
9186,ikhlaale-1,s01A,5
9194,ikibicbo-1,s01A,2
9196,ikifmcmp-1,s01A,5
9198,odplodmb-1,s01A,3
9215,ikjgpdge-1,s01A,1
9217,dahlcofi-1,s01A,5
9231,ikjjlnio-1,s01A,4
9253,iknljmfg-1,s01A,1
9256,iknfinon-1,s01A,1
9265,oeajepdn-1,s01A,3
9267,ikmoiloc-1,s01A,0
9281,iknildge-1,s01A,2
9283,ilomoiof-1,s01A,2
9290,daiakdal-1,s01A,6
9325,iklgbkli-1,s01A,0
9331,dajcppcc-1,s01A,6
9340,deiknphp-1,s01A,5
9350,ilfmnele-1,s01A,6
9352,ienahhfl-1,s01A,2
9357,iemoiknf-1,s01A,0
9359,iemopmmk-1,s01A,6
9382,iennkcfe-1,s01A,4
9395,ieobjggi-1,s01A,1
9396,ieodommh-1,s01A,1
9399,dampkdnl-1,s01A,5
9417,ilkllicj-1,s01A,5
9419,ikhdgeen-1,s01A,5
9430,dahimbpa-1,s01A,5
9433,ikhkiffl-1,s01A,2
9442,ikjckmdl-1,s01A,0
9447,dahjlknf-1,s01A,5
9448,ilngaeah-1,s01A,2
9449,ilnglkcn-1,s01A,5
9457,oeajhdlg-1,s01A,3
9471,oeakekjo-1,s01A,2
9501,iklckelb-1,s01A,0
9519,dajjdckl-1,s01A,6
9521,dajkjiad-1,s01A,6
9541,cpeibkim-1,s01A,6
9567,iemkmpgk-1,s01A,0
9568,iemphojb-1,s01A,2
9571,iemkpeim-1,s01A,0
9579,cpnmajno-1,s01A,6
9588,ieocdjmm-1,s01A,2
9598,ienodncc-1,s01A,2
9600,ienolhge-1,s01A,2
9610,illieenb-1,s01A,6
9614,illnlfgg-1,s01A,0
9623,cpcpibfi-1,s01A,6
9628,cpcplace-1,s01A,6
9639,ikmjieki-1,s01A,0
9647,cpcmfnbk-1,s01A,6
9652,ikmiadnk-1,s01A,1
9654,ikmibjof-1,s01A,4
9659,odpokjim-1,s01A,3
9662,ilmbnjhn-1,s01A,2
9683,ilndohci-1,s01A,0
9689,ilmnmcen-1,s01A,2
9693,ilnanepm-1,s01A,2
9714,cpficnpk-1,s01A,6
9724,cpeknbob-1,s01A,6
9738,ilnoagfb-1,s01A,0
9750,cpodjgdc-1,s01A,6
9769,cpmpdafo-1,s01A,6
9770,illjhbpc-1,s01A,0
9778,iknfaekc-1,s01A,2
9788,cpbpgnbl-1,s01A,6
9790,ikmjlnpf-1,s01A,2
9807,ikkbgblc-1,s01A,1
9818,ilmfjnao-1,s01A,4
9839,ikkgghfg-1,s01A,1
9840,ikkgicmd-1,s01A,2
9842,ikkhhnpb-1,s01A,6
9843,ikkifcjn-1,s01A,2
9845,ilmheiag-1,s01A,2
9846,ilmlhgik-1,s01A,2
9853,ilmmlekm-1,s01A,2
9854,ilmmmgan-1,s01A,1
9855,ilmnajdh-1,s01A,2
9857,cpdgjhil-1,s01A,6
9859,ilnbjlkl-1,s01A,2
9871,ikkahhke-1,s01A,6
9875,cpehbnap-1,s01A,6
9878,iloeanag-1,s01A,0
9916,illejbjn-1,s01A,0
9917,cpmkngpp-1,s01A,5
9937,ilmjjloa-1,s01A,1
9943,ikkcobhg-1,s01A,5
9946,ilmijikp-1,s01A,5
9964,ikknbflb-1,s01A,6
9989,cpflomag-1,s01A,2
10003,ilolpmgl-1,s01A,1
10004,oeakdpek-1,s01A,1
10013,cpeampfc-1,s01A,5
10037,iendadje-1,s01A,6
10045,cpkippem-1,s01A,6
10068,imafimbl-1,s01A,0
10080,imabkojb-1,s01A,3
10090,imableac-1,s01A,5
10097,imadpejk-1,s01A,0
10101,imagacgn-1,s01A,2
10110,cpjfbopi-1,s01A,6
10117,ikodggcp-1,s01A,1
10118,ikodjnkg-1,s01A,6
10120,ikoeclgg-1,s01A,2
10128,imajalad-1,s01A,2
10142,ikojgnlm-1,s01A,3
10148,cpiinmik-1,s01A,2
10150,ikohnbnp-1,s01A,1
10152,ikoipgld-1,s01A,0
10201,ilkoajbj-1,s01A,1
10205,cpkmohhg-1,s01A,5
10208,illfnoki-1,s01A,0
10219,ilphomed-1,s01A,0
10226,cpjcoini-1,s01A,5
10241,imbbmamm-1,s01A,1
10243,cpjhjmpg-1,s01A,2
10246,ilppmaoj-1,s01A,5
10255,imakjhlm-1,s01A,2
10260,oeakkgab-1,s01A,3
10264,cphpflho-1,s01A,5
10275,iknncfcp-1,s01A,0
10307,cpjaifhi-1,s01A,3
10309,iknpiadc-1,s01A,2
10310,ikoedlna-1,s01A,2
10312,ikoepknn-1,s01A,0
10313,ikofaalp-1,s01A,2
10314,ikofehpa-1,s01A,2
10319,ilpkicnn-1,s01A,5
10321,cphpbgcc-1,s01A,6
10325,cpilbdah-1,s01A,6
10337,ikohiehe-1,s01A,0
10340,ikoiijbl-1,s01A,0
10345,ildgpjmd-1,s01A,2
10346,ilpnnfif-1,s01A,1
10348,ilppfiii-1,s01A,1
10366,bleobpoj-1,s01B,6
10376,jcdljmga-1,s01B,0
10392,jccclhhb-1,s01B,0
10394,bldkdjci-1,s01B,6
10395,blfhgpno-1,s01B,6
10408,bldlkpmh-1,s01B,6
10413,jbnkbnkn-1,s01B,6
10438,jccoefel-1,s01B,2
10439,bkodlfok-1,s01B,6
10446,bkoeggae-1,s01B,6
10470,bkhonoel-1,s01B,6
10485,jboekhll-1,s01B,0
10512,jcdkepbn-1,s01B,0
10522,bklakmhd-1,s01B,6
10526,jccocdab-1,s01B,1
10549,bkmbfphf-1,s01B,6
10553,bkllghgh-1,s01B,6
10556,jcakpkch-1,s01B,6
10572,jbphmibd-1,s01B,6
10584,jcbobilf-1,s01B,0
10592,blbeppep-1,s01B,6
10605,jbnoakjh-1,s01B,0
10606,jbnodped-1,s01B,0
10617,jcdgabgo-1,s01B,6
10621,bklcbobl-1,s01B,6
10622,bkldfahl-1,s01B,6
10637,bkmmhboo-1,s01B,6
10652,jcappmmd-1,s01B,0
10661,jcbeffgp-1,s01B,2
10719,jbpcpbgd-1,s01B,5
10721,jbpkcian-1,s01B,1
10722,bjniiahi-1,s01B,3
10723,bjnjhefn-1,s01B,6
10738,iddagjfn-1,s01B,1
10743,idcomlmn-1,s01B,2
10754,iehdllfb-1,s01B,1
10758,ieheblgk-1,s01B,6
10771,ddaelpnb-1,s01B,1
10781,jcdblhhh-1,s01B,0
10795,bkalindb-1,s01B,3
10826,oefbjmda-1,s01B,2
10842,idhpbddj-1,s01B,4
10854,idifajkf-1,s01B,2
10859,idlpkoej-1,s01B,1
10865,bkbmcjlg-1,s01B,5
10883,jbpmipag-1,s01B,5
10894,jcaanlpe-1,s01B,5
10909,idmadofk-1,s01B,1
10915,jbpmpbea-1,s01B,2
10919,jbpnfgoa-1,s01B,3
10920,jbpnhoae-1,s01B,5
10933,idcnoeoc-1,s01B,2
10941,ddfcmfoo-1,s01B,6
10946,idcmcbbf-1,s01B,1
10963,iehijkcp-1,s01B,1
10977,iehebjcb-1,s01B,0
10978,ddagjmjk-1,s01B,6
10979,ddagmmee-1,s01B,6
10980,iehgjmmc-1,s01B,5
11008,iegggkkf-1,s01B,0
11014,cjfgdibn-1,s01B,6
11015,cjfncjjo-1,s01B,6
11019,iegcnelp-1,s01B,0
11032,iegajhgf-1,s01B,6
11034,iefiiaab-1,s01B,1
11038,iefkgdml-1,s01B,2
11042,cjfifojp-1,s01B,1
11045,cjgjfgpj-1,s01B,3
11064,cjfjghaj-1,s01B,5
11072,cjglbplc-1,s01B,0
11078,idiafhgk-1,s01B,0
11098,idjagfjf-1,s01B,0
11100,odligioi-1,s01B,5
11123,idiknmpm-1,s01B,3
11125,idilioon-1,s01B,5
11141,ididpifp-1,s01B,3
11142,idieabfg-1,s01B,0
11150,idijefag-1,s01B,2
11153,idikefmm-1,s01B,0
11167,cjgcahfo-1,s01B,5
11168,cjgcdjln-1,s01B,0
11189,jcjhghae-1,s01B,1
11195,odlfgeia-1,s01B,0
11201,iddgoibn-1,s01B,0
11203,iddhidjm-1,s01B,0
11209,dddckiig-1,s01B,6
11220,iehbpkcc-1,s01B,0
11228,dcpglijc-1,s01B,6
11238,dcoghnbo-1,s01B,6
11246,iebncofo-1,s01B,0
11252,iecjbcaf-1,s01B,6
11266,iefnpfle-1,s01B,0
11289,cjjkmedm-1,s01B,2
11295,idhjipnb-1,s01B,1
11303,idjalacj-1,s01B,3
11320,cjjelpnj-1,s01B,6
11327,cjjhpkbg-1,s01B,6
11328,idjgemhl-1,s01B,0
11331,idkmmjfc-1,s01B,0
11348,dddandaj-1,s01B,6
11366,ddjckebe-1,s01B,6
11367,ddjgimak-1,s01B,6
11370,ddjdohka-1,s01B,6
11376,iddfomej-1,s01B,6
11378,iddfangi-1,s01B,0
11380,iddfljjd-1,s01B,0
11393,iegnlbgj-1,s01B,0
11395,ddeeegpj-1,s01B,6
11401,iegolmkp-1,s01B,0
11431,cjlacnmd-1,s01B,5
11433,cjldgccb-1,s01B,1
11448,iecfjlcp-1,s01B,2
11455,cjlfkcde-1,s01B,6
11458,iecajcae-1,s01B,2
11465,idjddcce-1,s01B,0
11483,jcjonoci-1,s01B,0
11486,icolaopj-1,s01B,1
11487,icpapeod-1,s01B,1
11492,icpddjac-1,s01B,2
11508,icokoonk-1,s01B,3
11509,icoleglm-1,s01B,1
11510,iconhjcf-1,s01B,0
11521,icojjpfi-1,s01B,6
11538,ddbefbkm-1,s01B,0
11559,ddbocndh-1,s01B,6
11570,dcmalfek-1,s01B,6
11584,ieehjijj-1,s01B,1
11594,iedllefl-1,s01B,6
11597,ieedjkeg-1,s01B,6
11607,iedmponh-1,s01B,2
11609,iedndaem-1,s01B,0
11617,iedihgja-1,s01B,0
11634,idjeifgp-1,s01B,0
11651,dceoojoj-1,s01B,5
11655,dcepdfbm-1,s01B,5
11671,icoggeng-1,s01B,5
11676,icohjflp-1,s01B,1
11681,icoigkpc-1,s01B,5
11688,icpahbin-1,s01B,5
11691,icpajbdc-1,s01B,2
11696,icpbpdho-1,s01B,5
11697,dcfahflf-1,s01B,1
11705,icogmdbb-1,s01B,1
11706,icohbgpg-1,s01B,5
11719,ddbkfhnh-1,s01B,3
11724,icofcbii-1,s01B,2
11741,icnhcfle-1,s01B,3
11757,icnpcomd-1,s01B,2
11777,dcemgjik-1,s01B,6
11779,ddccpmio-1,s01B,6
11803,dcichmep-1,s01B,6
11809,dcieajil-1,s01B,6
11816,cjmbbdgc-1,s01B,5
11820,idmkijei-1,s01B,6
11827,iedkdeim-1,s01B,1
11831,iedkplbl-1,s01B,2
11835,ieebnekk-1,s01B,1
11845,dcgaaggp-1,s01B,6
11865,iebbejch-1,s01B,2
11866,iebhbgde-1,s01B,0
11873,iebdpagn-1,s01B,0
11879,dcfajmml-1,s01B,5
11885,dcebkegk-1,s01B,5
11888,dcfbehdd-1,s01B,5
11890,dcjmfehj-1,s01B,5
11903,icndabje-1,s01B,1
11914,iddoadph-1,s01B,4
11917,dcecgnim-1,s01B,6
11922,icommfni-1,s01B,2
11935,idedngje-1,s01B,1
11944,dceefamm-1,s01B,5
11953,ideblbcb-1,s01B,1
11954,ideenfhk-1,s01B,2
11961,idehghhn-1,s01B,1
11964,ideneccb-1,s01B,2
11974,idepckhg-1,s01B,0
11990,idelfegh-1,s01B,5
12012,idelckol-1,s01B,5
12020,icnnbfgm-1,s01B,0
12028,idemeepi-1,s01B,5
12031,iejpcndn-1,s01B,0
12044,odlflnja-1,s01B,3
12052,iekakhhj-1,s01B,1
12082,dchjilaj-1,s01B,6
12083,dclgmjnh-1,s01B,6
12084,iejbdmch-1,s01B,0
12090,iekgngmf-1,s01B,1
12107,iejdkhbm-1,s01B,0
12115,idnakpme-1,s01B,0
12141,idmiafgd-1,s01B,2
12145,idnfkoie-1,s01B,5
12149,idnhbjje-1,s01B,0
12160,dcfmlcdh-1,s01B,6
12181,ieahahbl-1,s01B,2
12186,dchgdocn-1,s01B,6
12221,icnbgond-1,s01B,0
12224,jckngapb-1,s01B,2
12234,dcjjajil-1,s01B,1
12241,deogdeem-1,s01B,5
12243,deopocij-1,s01B,5
12249,iddmcfel-1,s01B,2
12263,idecepnn-1,s01B,1
12265,idedcdeo-1,s01B,1
12284,dcjdeopl-1,s01B,2
12318,dcjdfefh-1,s01B,5
12337,idfkgnde-1,s01B,5
12347,jckpdakg-1,s01B,4
12360,idfkciib-1,s01B,1
12366,iehmgned-1,s01B,5
12389,ieiimdjg-1,s01B,1
12399,icnhnfkh-1,s01B,2
12400,icnjllib-1,s01B,0
12412,ieiijnkg-1,s01B,1
12423,icnjlodd-1,s01B,0
12425,icnjmimh-1,s01B,0
12432,ieibfgae-1,s01B,5
12435,ieiccnob-1,s01B,5
12477,iejohgfe-1,s01B,0
12499,jbhgdklg-1,s01B,3
12549,iglpiepo-1,s01B,5
12558,idnemooc-1,s01B,0
12563,ieilijjg-1,s01B,1
12566,ieimofcf-1,s01B,2
12584,dckkbcnp-1,s01B,6
12601,dckidhff-1,s01B,6
12609,igmcbcgl-1,s01B,6
12623,ckioaanh-1,s01B,6
12642,clbcojkm-1,s01B,6
12649,jckocdng-1,s01B,0
12657,degkhbjf-1,s01B,6
12659,deoegeal-1,s01B,1
12666,jbiinmbm-1,s01B,2
12671,jbilpomd-1,s01B,0
12672,jckoebkl-1,s01B,0
12684,jbimbgmk-1,s01B,2
12686,jbimfljj-1,s01B,2
12703,deofjobf-1,s01B,5
12704,deofmldm-1,s01B,4
12705,deoojnpi-1,s01B,2
12726,jbjclhad-1,s01B,5
12732,jbjdkodd-1,s01B,0
12740,jclgajop-1,s01B,5
12745,jclgehhh-1,s01B,5
12749,deololdf-1,s01B,5
12780,jbifkonn-1,s01B,6
12788,jbjamjoo-1,s01B,5
12798,deojdgoj-1,s01B,2
12800,deomdhbc-1,s01B,5
12810,jbidjdom-1,s01B,0
12821,jblpikfa-1,s01B,1
12837,jbmpmbbl-1,s01B,4
12873,jbmpgfik-1,s01B,0
12880,jbmppgek-1,s01B,0
12884,jbnieoko-1,s01B,1
12886,oeeogcch-1,s01B,3
12894,depaaink-1,s01B,5
12898,depanmih-1,s01B,5
12927,jbmhbdoe-1,s01B,2
12951,depdoehd-1,s01B,5
12954,depefleg-1,s01B,5
12960,jbencnjb-1,s01B,1
12972,jbheimjk-1,s01B,2
12974,jbhfmpjd-1,s01B,5
12975,jbhgkopa-1,s01B,2
12983,jbhkgkle-1,s01B,2
12988,jbhmddhp-1,s01B,2
12989,jbhmecgj-1,s01B,5
12993,depehjhc-1,s01B,6
12996,depeolmn-1,s01B,2
12999,jbfkbmge-1,s01B,2
13027,jbhcmhmf-1,s01B,3
13035,depcppcm-1,s01B,5
13058,jbfkfnbd-1,s01B,1
13070,jbglobhj-1,s01B,0
13079,dfgjpkpn-1,s01B,5
13080,dfgkaane-1,s01B,2
13105,jbfhllgg-1,s01B,1
13124,dfgkdbml-1,s01B,5
13151,igmlmabb-1,s01B,0
13152,igmlmgjm-1,s01B,0
13164,dfgohpan-1,s01B,5
13182,dfckngpo-1,s01B,5
13185,igmfhhdi-1,s01B,0
13190,dfefdifm-1,s01B,6
13199,dfedbeoc-1,s01B,6
13200,dfedhmmb-1,s01B,6
13215,dfdinddm-1,s01B,6
13226,igppahkb-1,s01B,0
13237,degkpkgh-1,s01B,1
13258,jbijaini-1,s01B,2
13275,dekjhbmb-1,s01B,6
13279,jbijfhbk-1,s01B,2
13281,jbikcgfl-1,s01B,0
13283,jbjbinfc-1,s01B,2
13287,jbkainop-1,s01B,2
13299,jbjchhkg-1,s01B,5
13315,depmcofo-1,s01B,3
13321,ifkepgoc-1,s01B,2
13323,jbhofaoa-1,s01B,5
13353,ddoemgml-1,s01B,0
13366,jbkcbknp-1,s01B,2
13368,jbkcdifb-1,s01B,5
13380,jbmdnlgd-1,s01B,0
13391,ifjolkbc-1,s01B,3
13395,ifjpiljn-1,s01B,2
13397,jbjipaaf-1,s01B,0
13399,jbjjamlm-1,s01B,5
13404,jbkdegoe-1,s01B,1
13407,jbmefeee-1,s01B,5
13413,ifenjghl-1,s01B,1
13415,jbjiojhg-1,s01B,0
13421,jbjjipmn-1,s01B,5
13423,jbjjjkob-1,s01B,3
13446,ddoofflm-1,s01B,6
13457,jbjpipma-1,s01B,2
13461,jbnfckhf-1,s01B,2
13463,jbnfhmch-1,s01B,6
13474,jbnhhnei-1,s01B,3
13476,oeenapfm-1,s01B,3
13494,jbegmbpk-1,s01B,1
13501,jbjmdfmg-1,s01B,5
13503,jbjmjmge-1,s01B,1
13504,jbjmkkld-1,s01B,2
13507,jbjmoclp-1,s01B,1
13514,jbjnndjj-1,s01B,1
13521,jbncagmm-1,s01B,5
13531,jbnddfbd-1,s01B,1
13536,oeemnobl-1,s01B,5
13538,oeeoinpg-1,s01B,2
13550,jbjlgokb-1,s01B,1
13554,iffdbhma-1,s01B,0
13557,jbghfkjl-1,s01B,6
13568,cefmdgbh-1,s01B,6
13572,dfffnola-1,s01B,5
13576,jbehnnkl-1,s01B,1
13600,dffbglnd-1,s01B,5
13616,ignalboe-1,s01B,0
13618,dffenclg-1,s01B,6
13644,depofapm-1,s01B,6
13655,igodciec-1,s01B,0
13667,igpblofh-1,s01B,0
13668,dfbndofj-1,s01B,6
13675,igocenob-1,s01B,0
13685,dfamocbg-1,s01B,6
13699,dekbpajk-1,s01B,6
13704,ifjajdni-1,s01B,2
13716,dekbljej-1,s01B,1
13718,dekdoehb-1,s01B,6
13801,ifkdcdhl-1,s01B,1
13834,ifjmphjd-1,s01B,3
13862,ifekjjnh-1,s01B,6
13867,iffjkpdp-1,s01B,5
13885,ifeomhnc-1,s01B,2
13895,ifibckom-1,s01B,5
13907,ddopmdbb-1,s01B,5
13911,ifeonnoc-1,s01B,1
13922,ifffddcm-1,s01B,1
13954,iffdlgka-1,s01B,2
13964,ifidogme-1,s01B,1
13970,cefobapn-1,s01B,5
13978,cegbjbph-1,s01B,2
13987,ifiikgkl-1,s01B,1
13990,ifikheoo-1,s01B,5
13991,ifikhodl-1,s01B,2
13993,ifikmieg-1,s01B,0
13999,cegamcif-1,s01B,5
14016,igmpmeeg-1,s01B,2
14021,dfgbgmak-1,s01B,6
14022,dfgeiicj-1,s01B,6
14027,dffllfkg-1,s01B,6
14030,igneleco-1,s01B,1
14039,ignigmod-1,s01B,6
14041,ignniafl-1,s01B,0
14046,ignhecam-1,s01B,2
14072,dfafckil-1,s01B,6
14077,dfbonimc-1,s01B,6
14078,ignkkoha-1,s01B,6
14083,dekmfbgf-1,s01B,6
14084,dekmiihl-1,s01B,2
14098,igkmopce-1,s01B,1
14117,ddppgejj-1,s01B,5
14123,deabibbn-1,s01B,6
14127,ifgdknei-1,s01B,0
14128,ifgdkpfj-1,s01B,1
14135,ifgemebg-1,s01B,1
14153,ifgdhjbo-1,s01B,2
14156,ifhkeeek-1,s01B,5
14159,ifkkgipl-1,s01B,6
14164,iginhkng-1,s01B,5
14168,ddpcofaa-1,s01B,5
14173,deadmjam-1,s01B,3
14177,deaggphj-1,s01B,3
14194,ifiafcnf-1,s01B,1
14200,ifjlaebf-1,s01B,2
14208,igionpna-1,s01B,3
14212,ddpdhgik-1,s01B,1
14213,ddpdllkc-1,s01B,5
14216,ddpeilok-1,s01B,5
14219,iffhfgdd-1,s01B,2
14221,iffibahn-1,s01B,3
14227,ifhmdadf-1,s01B,0
14241,igikbkle-1,s01B,5
14245,igimcebl-1,s01B,2
14247,igincnmg-1,s01B,5
14249,odmghkda-1,s01B,2
14253,ddpodaaa-1,s01B,5
14273,igilfdpe-1,s01B,2
14277,ddpfjiog-1,s01B,6
14296,ifimncoc-1,s01B,0
14298,igikmfok-1,s01B,1
14303,ddphjnhp-1,s01B,6
14309,debamjpi-1,s01B,6
14310,ifhehhfe-1,s01B,0
14316,debgidng-1,s01B,6
14317,debhngde-1,s01B,6
14329,ifhdfbla-1,s01B,2
14347,ifhfpogg-1,s01B,6
14350,igjgkhod-1,s01B,0
14368,ceaafnch-1,s01B,6
14376,ceajdfap-1,s01B,6
14399,ifhapcgb-1,s01B,0
14414,iglbancc-1,s01B,1
14429,iglfpigm-1,s01B,2
14437,iljpleco-1,s01B,1
14438,iljpmgon-1,s01B,1
14439,iljppcam-1,s01B,1
14478,ilkdnppc-1,s01B,1
14484,deajbnhp-1,s01B,5
14487,igkcljal-1,s01B,2
14489,igkdanjp-1,s01B,2
14500,deadphhn-1,s01B,2
14501,deaebbjm-1,s01B,5
14515,igkhmhhk-1,s01B,3
14518,igkiggpl-1,s01B,0
14522,iljlihkd-1,s01B,2
14527,iljpcnjp-1,s01B,2
14535,ddpiejjh-1,s01B,3
14544,igkfebcl-1,s01B,3
14546,igkfkmep-1,s01B,3
14548,igkgedbn-1,s01B,0
14550,igkgkmcb-1,s01B,2
14556,ilgjebdo-1,s01B,2
14587,igjoalpe-1,s01B,2
14592,igjojnle-1,s01B,5
14614,igkbeakm-1,s01B,0
14631,cdnbjolh-1,s01B,5
